4.07167938,1.01055118,2.99412955,-3.02337401,6.05988863,-1.00720429
4.05995697,1.01096884,2.97659562,-3.02424475,6.05997464,-1.00720977
4.05999887,1.01095314,2.97658475,-3.02415155,6.06016327,-1.00724749
4.06031174,1.01012602,2.97669287,-3.02326478,6.05951024,-1.00691625
4.05961571,1.01033807,2.9753623,-3.02376823,6.05996017,-1.006684
4.05942301,1.01039305,2.97552267,-3.02351942,6.05980021,-1.00682727
4.05964114,1.01047176,2.97517009,-3.02392591,6.05983021,-1.00720083
4.05916161,1.0106613,2.9750366,-3.02356458,6.0599264,-1.00689153
4.05071255,1.0104111,2.94955759,-3.02406521,6.05990871,-1.0072227
4.05072246,1.01042135,2.95025692,-3.02401436,6.0596636,-1.007242
4.05120352,1.01068029,2.95000614,-3.0236183,6.05969973,-1.00711839
4.05117984,1.01071453,2.94982172,-3.02351718,6.05968951,-1.00718908
4.05767059,1.01077581,2.97024277,-3.02373849,6.05985421,-1.00676502
4.05612407,1.0106363,2.96856437,-3.02357571,6.05997314,-1.00685538
4.0560667,1.01079789,2.96828702,-3.0236967,6.05993369,-1.00690855
4.04786237,1.01019257,2.93181779,-3.02384414,6.05964587,-1.00706116
4.05144063,1.01082034,2.9526661,-3.02381641,6.05987041,-1.00754865
4.0525498,1.01053076,2.95565405,-3.02366248,6.05937587,-1.00689882
4.05256345,1.01052518,2.95567072,-3.02347851,6.05963838,-1.00726601
4.05214354,1.01051008,2.95544242,-3.02396486,6.06005304,-1.00685129
4.05245929,1.01058089,2.95512251,-3.02349539,6.05956087,-1.0069696
4.05243822,1.0102144,2.95525909,-3.02349,6.05960962,-1.00691231
4.05234672,1.01075077,2.95533812,-3.02393842,6.060087,-1.00718684
4.06038096,1.01080556,2.97704679,-3.02389709,6.06016773,-1.0069552
4.06031951,1.01028294,2.97671712,-3.02381839,6.05966172,-1.00732994
4.06374525,1.01078758,2.98311157,-3.02367652,6.05997492,-1.00692999
4.06430778,1.01023773,2.98377687,-3.02379382,6.05974395,-1.00734724
4.04492294,1.01065674,2.90940417,-3.02424176,6.05989599,-1.00712401
4.04476073,1.01034319,2.90968373,-3.02325714,6.05977723,-1.00703178
4.04471664,1.01067771,2.90974147,-3.0242781,6.05994418,-1.00709719
4.04488305,1.01044076,2.910074,-3.02324687,6.05993024,-1.00717008
4.04449408,1.01050211,2.90953589,-3.02413538,6.05977317,-1.00688533
4.04508276,1.01037381,2.91165184,-3.02416752,6.05974085,-1.00691735
4.04504989,1.01053623,2.91156093,-3.02328612,6.05998574,-1.00726505
4.04516234,1.01074095,2.91177325,-3.02358075,6.06001888,-1.00748646
4.04492622,1.01056298,2.91138362,-3.02350336,6.05992726,-1.00736657
4.04490672,1.01045173,2.91048554,-3.024139,6.05985405,-1.00677162
4.04483679,1.01074998,2.91093005,-3.02411101,6.05981154,-1.00726029
4.04474783,1.0105576,2.91093136,-3.023813,6.05993147,-1.0066296
4.04482056,1.01050895,2.91186745,-3.02373242,6.05977146,-1.00746509
4.04502113,1.01049905,2.91115661,-3.02376682,6.05990564,-1.0066541
4.04499356,1.01048002,2.91121833,-3.0237518,6.05972517,-1.00753394
4.04519988,1.01049786,2.91123107,-3.02384171,6.05983591,-1.00730354
4.04512167,1.01048391,2.91398545,-3.02341732,6.05985833,-1.00677276
4.04520413,1.01064777,2.91527931,-3.02330744,6.06004594,-1.00681719
4.04513651,1.01044615,2.91387675,-3.02402253,6.0597909,-1.00732272
4.04513806,1.01043733,2.91383682,-3.02364504,6.05984225,-1.00691063
4.04525785,1.0107104,2.91424416,-3.02395454,6.05991534,-1.00725036
4.04516558,1.01043527,2.91376256,-3.02365267,6.05969453,-1.00730914
4.04532675,1.01069825,2.91405751,-3.02352586,6.05991119,-1.00693344
4.04500352,1.01033864,2.91340871,-3.02385798,6.0597356,-1.00737726
4.04536659,1.01068523,2.91413207,-3.02367638,6.06003182,-1.00677481
4.0450786,1.01017985,2.91440489,-3.02336785,6.05976667,-1.00713925
4.04543932,1.01086414,2.9148453,-3.02412594,6.05995163,-1.00702096
4.04519066,1.01040514,2.91447911,-3.02361393,6.05979702,-1.00740099
4.04530158,1.01060745,2.91464583,-3.02384179,6.0598874,-1.00672916
4.04542832,1.01080064,2.91751097,-3.02397881,6.05995548,-1.00671466
4.04531422,1.01069922,2.91742278,-3.02373211,6.05977405,-1.00681167
4.04578801,1.01038814,2.91743074,-3.02371013,6.06023808,-1.00718243
4.04573253,1.01032297,2.91746123,-3.02364705,6.06006319,-1.00705764
4.04568215,1.01020957,2.91775432,-3.02384369,6.06000698,-1.0068423
4.04556951,1.01053478,2.91806729,-3.02341705,6.05997085,-1.00707101
4.04592355,1.01049607,2.91815621,-3.02405227,6.05974617,-1.00701258
4.04548523,1.01040241,2.9186001,-3.02376076,6.06016194,-1.00697849
4.04529678,1.01036869,2.91222583,-3.02361345,6.05982347,-1.00718589
4.0450243,1.01048652,2.9124023,-3.02365954,6.06000142,-1.00705682
4.04511517,1.01051754,2.91248229,-3.02387755,6.05978252,-1.00702555
4.04485777,1.01041863,2.91147143,-3.02373943,6.05989866,-1.00709507
4.04699783,1.01043816,2.92859074,-3.0237148,6.05982588,-1.00697899
4.04695828,1.01046348,2.92857642,-3.02373112,6.05992037,-1.0071802
4.04683545,1.01062589,2.92886214,-3.02361143,6.05997513,-1.00676984
4.04703502,1.01048913,2.92881193,-3.02353807,6.05990306,-1.00724107
4.04736644,1.01062755,2.92936695,-3.02389109,6.05974174,-1.00701226
4.04694202,1.01075045,2.92892456,-3.02375154,6.05994297,-1.00710937
4.04686871,1.01026196,2.92920909,-3.02353164,6.05976981,-1.00721035
4.04716713,1.01057786,2.92888174,-3.02354657,6.05990267,-1.00693828
4.0467967,1.01026438,2.9291904,-3.0238053,6.0598287,-1.00720299
4.04734692,1.01081458,2.92927478,-3.02341598,6.06014909,-1.00695944
4.0474517,1.01089905,2.92897272,-3.02343287,6.06007503,-1.00696431
4.04657056,1.01000386,2.92866773,-3.02400202,6.05962411,-1.00697409
4.04696743,1.01017695,2.93077431,-3.02385264,6.05986867,-1.00686215
4.04751254,1.01053824,2.93027408,-3.02368011,6.06013768,-1.00714304
4.04701611,1.01045152,2.92999095,-3.02349153,6.05983082,-1.00705684
4.04668492,1.0108409,2.92618716,-3.02386103,6.06007236,-1.00698318
4.04663948,1.01018612,2.92601472,-3.0240249,6.05972282,-1.0070805
4.04672399,1.01022263,2.9259797,-3.02401032,6.05966206,-1.00731011
4.04644448,1.01053548,2.92528111,-3.02351338,6.05989559,-1.00672778
4.04656866,1.01050775,2.92522238,-3.02327587,6.05985433,-1.00690752
4.04645465,1.01043514,2.92583371,-3.02425897,6.05971376,-1.00720376
4.04631872,1.01045802,2.92593049,-3.02387136,6.05953125,-1.00717671
4.04647941,1.01050749,2.92591593,-3.0233426,6.05913714,-1.00751342
4.04665801,1.01053523,2.92588951,-3.02410376,6.06032982,-1.00715915
4.04650689,1.01071731,2.92635554,-3.02359431,6.05955119,-1.00691638
4.04675489,1.01040107,2.92595951,-3.0239212,6.06024594,-1.00722342
4.04713033,1.01058039,2.93030523,-3.02380118,6.05965669,-1.00728335
4.04718489,1.01051102,2.93056774,-3.02363601,6.0597891,-1.00731756
4.04743764,1.01050546,2.93129985,-3.02382354,6.05978916,-1.00673681
4.04733242,1.01060661,2.93116118,-3.0239757,6.05959132,-1.00711744
4.0472591,1.01052353,2.93105801,-3.0236769,6.05984521,-1.00760799
4.04726326,1.01034683,2.93024393,-3.02355555,6.05963942,-1.00748475
4.04740314,1.01072156,2.93080882,-3.02381791,6.05959911,-1.00702189
4.04726961,1.01048963,2.93111865,-3.02356213,6.05997096,-1.00679557
4.04746911,1.01031861,2.93078809,-3.02362922,6.05999815,-1.0070247
4.04747309,1.01055998,2.93038326,-3.02414245,6.05939753,-1.00716337
4.04697343,1.01033707,2.93085569,-3.02381406,6.05996818,-1.00751382
4.04720518,1.01071538,2.93137589,-3.02366603,6.05972567,-1.0066281
4.04762764,1.01037317,2.93171229,-3.02367456,6.05956819,-1.00702287
4.04806149,1.01028565,2.9356598,-3.02358889,6.05954515,-1.00702576
4.04807554,1.01076441,2.93686054,-3.02371042,6.05992201,-1.00715583
4.04838987,1.0105862,2.93737518,-3.02420957,6.06007174,-1.0069776
4.04819696,1.01049749,2.93744173,-3.0236692,6.05988233,-1.00713284
4.04831268,1.01049086,2.936392,-3.02381236,6.05975955,-1.00694631
4.04813058,1.01045873,2.9350502,-3.02324489,6.0597757,-1.00708314
4.04805398,1.0102429,2.93518208,-3.02357674,6.0599317,-1.00723235
4.04784532,1.01037659,2.93491024,-3.0236838,6.05981053,-1.00688843
4.04790719,1.01048632,2.9343122,-3.02387884,6.05992525,-1.00720445
4.04769947,1.01054451,2.93401948,-3.02364658,6.05974964,-1.00693169
4.0478577,1.01049219,2.93395749,-3.02354264,6.05978585,-1.00686392
4.04784002,1.01042645,2.93390604,-3.02381794,6.05990209,-1.00709582
4.04761335,1.01040785,2.93397196,-3.0237982,6.0595438,-1.00723851
4.04755755,1.01018147,2.93399065,-3.02377748,6.05948915,-1.0073505
4.04813637,1.010788,2.93453698,-3.0238093,6.05978226,-1.00694828
4.0476087,1.01020844,2.93453107,-3.02338324,6.05993576,-1.00690233
4.04818241,1.01075196,2.93460642,-3.024015,6.05981749,-1.00723772
4.0480538,1.01069185,2.93462312,-3.02403221,6.05977034,-1.00712669
4.04786919,1.01064364,2.93346261,-3.02381487,6.05984796,-1.00713549
4.04774692,1.01019076,2.93342621,-3.02395871,6.05986913,-1.00667755
4.04817099,1.01024658,2.93590962,-3.02378606,6.05977037,-1.00701987
4.04806388,1.01025335,2.93598575,-3.02343528,6.05951166,-1.00706166
4.04852257,1.01084711,2.93631261,-3.02383419,6.05968428,-1.00719767
4.04779712,1.01060657,2.93626421,-3.02402017,6.05956999,-1.00735787
4.04869368,1.01038955,2.93693389,-3.02344244,6.06010318,-1.00681455
4.04839771,1.01040904,2.93695525,-3.02354322,6.060165,-1.00705828
4.04785466,1.01061262,2.93620199,-3.02386477,6.05955559,-1.00705567
4.04820005,1.01037725,2.93533144,-3.02355588,6.06004866,-1.00706885
4.04815698,1.01029349,2.93519679,-3.02378011,6.05971202,-1.00671813
4.0482319,1.01059467,2.93535005,-3.02351116,6.05980706,-1.00740729
4.04822225,1.01032332,2.93550852,-3.02384062,6.05971028,-1.00654846
4.04787697,1.01063786,2.93516864,-3.02366486,6.05993914,-1.00755433
4.04752192,1.01050637,2.93482821,-3.02396289,6.0598011,-1.00698192
4.04835324,1.01039203,2.93514951,-3.02343801,6.05988551,-1.00708179
4.04995798,1.01051362,2.94518242,-3.0235564,6.05986167,-1.00677477
4.05009495,1.01035621,2.9475008,-3.02376926,6.05968698,-1.00722113
4.05046889,1.01064345,2.94852968,-3.023785,6.059994,-1.00691683
4.08568853,1.01062683,3.00597093,-3.02417569,6.05967375,-1.00727841
4.08583103,1.0105236,3.00651301,-3.0236273,6.05996585,-1.00684468
4.08525721,1.01047496,3.00593258,-3.02366563,6.05967991,-1.00710455
4.08378681,1.01058729,3.00538553,-3.02394967,6.05999332,-1.00718558
4.08406448,1.01008615,3.00513858,-3.02382844,6.05974534,-1.00729294
4.08371286,1.01068707,3.00512428,-3.02359352,6.05976431,-1.00699191
4.08375476,1.01044874,3.00478476,-3.0239625,6.05990768,-1.00709616
4.08357461,1.010283,3.00513281,-3.02394515,6.05963631,-1.00713594
4.08382232,1.01077252,3.00468409,-3.02378908,6.06000381,-1.00685401
4.08369415,1.0106041,3.00454877,-3.02362271,6.06004373,-1.0071744
4.08343011,1.01024529,3.00473897,-3.02385689,6.05980887,-1.00673541
4.08368659,1.01049654,3.00470458,-3.02393696,6.0600549,-1.00728749
4.08353487,1.01057529,3.00462806,-3.02357852,6.05978796,-1.00709625
4.08527237,1.01083081,3.00617517,-3.02374314,6.05958354,-1.0071373
4.13183596,1.01063124,3.02329952,-3.02346513,6.05990549,-1.00681322
4.13104627,1.01043758,3.02279188,-3.0239963,6.0597613,-1.00728511
4.13084899,1.01058285,3.02297776,-3.02356055,6.05990154,-1.00689782
4.12996085,1.01033376,3.02281938,-3.02331478,6.05983322,-1.00675021
4.12988273,1.01044008,3.02264817,-3.02335797,6.05986676,-1.0068695
4.12967592,1.01046973,3.02267095,-3.02411406,6.05993067,-1.00705377
4.12943588,1.01044934,3.02259124,-3.02344445,6.05985416,-1.007041
4.12956114,1.01053923,3.02259878,-3.02410544,6.05964693,-1.00710043
4.12952121,1.01072907,3.02259653,-3.02388428,6.05972853,-1.00683232
4.12932734,1.01028865,3.02260864,-3.02358028,6.05997103,-1.00730187
4.12928683,1.01050047,3.02256322,-3.02400148,6.05978187,-1.00701243
4.12854929,1.01040365,3.02248877,-3.02363182,6.05994548,-1.00704201
4.12689458,1.01071559,3.02215193,-3.0240117,6.05952267,-1.00679955
4.12715431,1.01038787,3.02220215,-3.02353497,6.05983467,-1.00729365
4.12904012,1.01035952,3.02242689,-3.02352151,6.05991633,-1.00702156
4.12896325,1.01050801,3.02240466,-3.02359976,6.05972391,-1.00659439
4.12900886,1.01054748,3.02256591,-3.02365196,6.06005303,-1.00746794
4.12966629,1.01052123,3.02281026,-3.02374728,6.05970639,-1.00684791
4.12935495,1.01045535,3.02247653,-3.02379599,6.05995089,-1.00722869
4.1292649,1.01040965,3.02265865,-3.02357433,6.05970112,-1.00738841
4.12854514,1.01062176,3.02248116,-3.02376366,6.05978433,-1.00680284
4.12872054,1.01055734,3.02253205,-3.02326252,6.05980364,-1.00711777
4.12920568,1.010438,3.02236287,-3.02409895,6.05988539,-1.00703848
4.12932829,1.01025343,3.02252672,-3.02386927,6.0598878,-1.00701951
4.12870041,1.01073796,3.02265427,-3.02356141,6.05984588,-1.00712704
4.12901627,1.01062863,3.0224972,-3.02356192,6.05977852,-1.00743809
4.12909447,1.01062694,3.02253159,-3.02375897,6.0598631,-1.00723823
4.13557843,1.01038851,3.02392333,-3.02347968,6.0598386,-1.00687936
4.13525536,1.01063817,3.02357808,-3.0239793,6.05985945,-1.00733889
4.13542016,1.01058704,3.02355174,-3.02423082,6.05987706,-1.00738117
4.13540087,1.01050891,3.02379542,-3.0234685,6.05970865,-1.00691722
4.13475249,1.01050563,3.02362876,-3.02403719,6.05997972,-1.00717624
4.13475249,1.01050563,3.02362876,-3.02403719,6.05997972,-1.00717624
4.13443809,1.01050379,3.0235386,-3.02346436,6.05987055,-1.00661945
4.13443809,1.01050379,3.0235386,-3.02346436,6.05987055,-1.00661945
4.13431999,1.0105641,3.02366216,-3.02351873,6.05975059,-1.00685899
4.13440419,1.01051698,3.02339056,-3.02394989,6.05992414,-1.00713637
4.16609948,1.01047684,3.02751872,-3.0238233,6.05987746,-1.00710566
4.13543815,1.01050923,3.02368779,-3.02352918,6.05959359,-1.00691135
4.13528482,1.01047926,3.02338595,-3.0236808,6.05956392,-1.00701997
4.13487828,1.01053979,3.02390835,-3.02382008,6.06026116,-1.00719017
4.13487283,1.01055243,3.02342203,-3.02335205,6.059794,-1.0071826
4.13412508,1.01046338,3.02369281,-3.02413658,6.0598944,-1.006957
4.12840624,1.01049869,3.02277214,-3.02363497,6.05998212,-1.00708832
4.11931695,1.01026229,3.020229,-3.02351657,6.0596963,-1.00696224
4.11146038,1.01030199,3.01829698,-3.02350335,6.059831,-1.00681262
4.11144971,1.01073865,3.01782056,-3.02411573,6.05983948,-1.00726281
4.11101734,1.0106015,3.01752717,-3.02371539,6.05947075,-1.00732741
4.11073341,1.01058314,3.01782807,-3.02377358,6.05929443,-1.00694929
4.11010288,1.01042242,3.0177524,-3.02378506,6.06034326,-1.00708474
4.1103701,1.01058091,3.01770828,-3.02371182,6.05936085,-1.00709625
4.10298974,1.01016726,3.01525552,-3.02379196,6.05990822,-1.00699058
4.10336221,1.01073897,3.01525049,-3.02379224,6.05992866,-1.00709436
4.10280949,1.01065229,3.01484707,-3.02363819,6.05996803,-1.00717799
4.0995114,1.01067771,3.01401674,-3.0234386,6.06004303,-1.00706394
4.09925781,1.01055004,3.01348771,-3.02393322,6.05961583,-1.00707728
4.09961564,1.01072281,3.01368649,-3.02396713,6.05979052,-1.00703983
4.09968717,1.010798,3.01403434,-3.0235716,6.0599617,-1.0075314
4.09974443,1.0108191,3.01426167,-3.02382273,6.05982123,-1.00744012
4.09964304,1.01022625,3.0137788,-3.02379067,6.05977754,-1.00675466
4.09963158,1.01077125,3.01374515,-3.02398396,6.06023849,-1.00750278
4.09955624,1.0103242,3.01381148,-3.02367957,6.05991275,-1.00714772
4.09935128,1.01054749,3.01367194,-3.02377109,6.05970307,-1.00664938
4.09982083,1.01074072,3.01357696,-3.02383161,6.05983342,-1.00686063
4.0998642,1.01054239,3.01395196,-3.02391059,6.06009819,-1.00643189
4.09966782,1.01058606,3.01403753,-3.02355684,6.05986735,-1.0072332
4.10215175,1.01043945,3.01513888,-3.02416193,6.05986155,-1.00684948
4.10320763,1.0106445,3.0150205,-3.02336161,6.05979496,-1.00705209
4.08831564,1.01066996,3.00813642,-3.0239882,6.0598035,-1.00692993
4.08848006,1.01036528,3.00788595,-3.02346982,6.05988036,-1.00717232
4.08838835,1.01061281,3.00805425,-3.02371655,6.05968872,-1.00718312
4.110832,1.01027399,3.01798881,-3.02366811,6.05979544,-1.00709019
4.11018909,1.01039191,3.0177305,-3.02367631,6.05973471,-1.00718741
4.11042891,1.01045389,3.0175666,-3.02406784,6.05983003,-1.00688213
4.10986236,1.01054866,3.01787045,-3.02346771,6.05985602,-1.0072677
4.10995224,1.01024904,3.01752959,-3.02422483,6.05987758,-1.00690379
4.11003158,1.01050032,3.01780578,-3.02329538,6.05984559,-1.00724037
4.11145418,1.01039513,3.01807405,-3.02379954,6.05979601,-1.00733026
4.08966215,1.01059924,3.0090803,-3.02351274,6.05982893,-1.00742633
4.08915906,1.01058597,3.00853555,-3.02363595,6.05974305,-1.00682075
4.08952613,1.01076498,3.00831364,-3.02371828,6.05969858,-1.00699562
4.09990657,1.01030345,3.01386985,-3.02406789,6.0599135,-1.00740723
4.09973257,1.01039232,3.01380338,-3.02349272,6.05943923,-1.00693991
4.09742111,1.0108205,3.01270111,-3.02362608,6.05993422,-1.00703194
4.09757416,1.01057457,3.01296361,-3.02397591,6.05994847,-1.0070334
4.09767486,1.01047941,3.01249695,-3.02384518,6.05975815,-1.00688423
4.09741901,1.01018792,3.0129616,-3.02372783,6.05986799,-1.00706985
4.09710816,1.01074983,3.01228664,-3.02347753,6.05955343,-1.00697024
4.09738941,1.01023068,3.01289692,-3.02411544,6.0600982,-1.00711117
4.09719343,1.01038532,3.01229183,-3.02343262,6.05987597,-1.00733717
4.09404794,1.01066979,3.01127154,-3.02359753,6.05959337,-1.00729086
4.09452254,1.01063013,3.01141614,-3.02379659,6.05964196,-1.00676293
4.08220167,1.0103528,3.00406345,-3.02356364,6.06001556,-1.00700575
4.08262033,1.01042119,3.0041742,-3.02372095,6.06011845,-1.00696018
4.08319045,1.01060809,3.00457154,-3.0238104,6.05973116,-1.00724322
4.10969358,1.01071505,3.01784594,-3.02361743,6.06000915,-1.00709032
4.11024631,1.01033765,3.01786735,-3.02370535,6.05968923,-1.00714982
4.10992368,1.01081217,3.01744533,-3.02373491,6.0600873,-1.00698284
4.10991356,1.01043168,3.017132,-3.02369631,6.05972313,-1.00669014
4.10993566,1.01027408,3.0177629,-3.02353079,6.0600947,-1.00721711
4.11027759,1.01025865,3.01753434,-3.02362932,6.06003588,-1.00691182
4.11099128,1.01073902,3.01806081,-3.02384647,6.05962036,-1.00721099
4.11107207,1.01024071,3.01803432,-3.02357249,6.06003759,-1.00696578
4.11175548,1.01076179,3.01832949,-3.02389272,6.05956207,-1.00706164
4.1116199,1.01032642,3.01818899,-3.02384698,6.05985031,-1.00745049
4.10549253,1.0105256,3.01623953,-3.0236413,6.05971138,-1.00708518
4.10568665,1.01031163,3.01628862,-3.0236133,6.06002387,-1.00686733
4.1057798,1.01060059,3.01619828,-3.0234611,6.05980885,-1.00653094
4.10617573,1.01047453,3.01620311,-3.02399922,6.05971457,-1.00760353
4.10581761,1.01063208,3.01633982,-3.0238005,6.05976851,-1.00722722
4.10669451,1.01062121,3.01661644,-3.02368695,6.05972454,-1.00710496
4.10643852,1.01047822,3.01645601,-3.02373081,6.06000104,-1.00696805
4.10586267,1.01069348,3.01627557,-3.02377336,6.05971085,-1.00709071
4.10592684,1.01024066,3.01621906,-3.02366758,6.05978737,-1.00687372
4.10605258,1.01064331,3.01605885,-3.02373218,6.06013532,-1.0072029
4.1062137,1.01043878,3.01670806,-3.02374465,6.05955842,-1.00703343
4.1062137,1.01043878,3.01670806,-3.02374465,6.05955842,-1.00703343
4.10578226,1.01050405,3.01655064,-3.02395283,6.05948759,-1.00685951
4.10586146,1.01042852,3.01634576,-3.023916,6.05953641,-1.00684515
4.10561128,1.01077419,3.01665403,-3.02387808,6.06009842,-1.00701381
4.0724566,1.01053622,2.99532092,-3.02403536,6.06007208,-1.00709717
4.07271357,1.01049584,2.99472084,-3.02359973,6.05949748,-1.00729463
4.07232685,1.01036993,2.99505206,-3.02367358,6.05946799,-1.00713183
4.07240922,1.01052404,2.99464223,-3.02360757,6.05980339,-1.00716803
4.07268919,1.01041128,2.9951434,-3.02400511,6.06012347,-1.00704328
4.07255671,1.01065074,2.9947717,-3.02372316,6.05965145,-1.00709739
4.072005,1.01065618,2.99504391,-3.02397669,6.05979262,-1.00712858
