4.25049421561,2.30082078025,0.3511473449
4.17949297252,2.24242221568,0.305351458837
4.10734967893,2.18291246665,0.25847525437
4.03408763363,2.12231685155,0.21054606947
3.95973149941,2.0606607127,0.161589925997
3.88430730044,1.99796937017,0.111631439906
3.80784241147,1.93426807832,0.06069374516
3.73036553886,1.86958198533,0.00879843179433
3.65190669333,1.8039360959,-0.0440345015357
3.57249715461,1.73735523721,-0.0977866802009
3.49216942776,1.66986402829,-0.152441371183
3.41095719135,1.60148685299,-0.207983485381
3.32889523759,1.53224783656,-0.264399564472
3.24601940425,1.46217082602,-0.321677752212
3.16236649873,1.39127937431,-0.379807750104
3.07797421417,1.31959672837,-0.438780757426
2.99288103785,1.24714582108,-0.498589395689
2.90712615199,1.17394926718,-0.559227617634
2.82074932721,1.1000293631,-0.620690601008
2.73379080892,1.02540809076,-0.68297462741
2.64629119699,0.950107125174,-0.746076946642
2.55829131912,0.874147846006,-0.809995627111
2.46983209853,0.797551352786,-0.874729392957
2.38095441648,0.720338483865,-0.940277448751
2.29169897062,0.642529838928,-1.00663929276
2.20210612987,0.564145804953,-1.07381451997
2.11221578712,0.485206585477,-1.14180261617
2.0220672108,0.405732233025,-1.21060274475
1.93169889687,0.325742684505,-1.28021352786
1.8411484227,0.245257799409,-1.35063282388
1.75045230448,0.1642974006,-1.42185750328
1.6596458601,0.082881317475,-1.49388322515
1.5687630793,0.00102943127918,-1.56670421675
1.4778365031,-0.081238277673,-1.64031305844
1.3868971145,-0.163901681117,-1.71470047673
1.29597424255,-0.24694045256,-1.78985514767
1.2050954815,-0.330334015874,-1.86576351324
1.11428662705,-0.414061493041,-1.94240961313
1.02357163121,-0.498101651324,-2.01977493386
0.932972577269,-0.582432850165,-2.0978382776
0.842509675861,-0.667032988096,-2.17657565205
0.752201283195,-0.751879449963,-2.25596018312
0.662063941715,-0.836949054757,-2.33596205123
0.572112443411,-0.922218004351,-2.41654845211
0.482359915475,-1.00766183345,-2.49768358237
0.392817927646,-1.09325536103,-2.5793286497
0.303496620216,-1.17897264357,-2.66144190737
0.2144048513,-1.26478693042,-2.74397871214
0.125550361706,-1.3506706214,-2.82689160451
0.0369399554089,-1.43659522719,-2.9101304098
-0.0514203065294,-1.52253133252,-2.9936423585
-0.139524900946,-1.60844856253,-3.07737222411
-0.227368628919,-1.69431555261,-3.16126247629
-0.314946395951,-1.78009992175,-3.24525344755
-0.40225298849,-1.86576824987,-3.32928351126
-0.489282849204,-1.95128605915,-3.41328926909
-0.57602985334,-2.03661779959,-3.49720574584
-0.662487088345,-2.12172683909,-3.58096658983
-0.748646638755,-2.20657545802,-3.66450427728
-0.834499378179,-2.29112484858,-3.74775031898
-0.920034769988,-2.37533511899,-3.83063546799
-1.0052406781,-2.45916530263,-3.91308992716
-1.09010318908,-2.54257337222,-3.99504355535
-1.17460644648,-2.62551625909,-4.07642607169
-1.25873249827,-2.70794987759,-4.1571672569
-1.34246115796,-2.78982915467,-4.23719715137
