1.86123219723,0.990539293204,0.119846389175
1.7949450499,0.927096738587,0.0592484272731
1.72855920215,0.863596902782,-0.00136539658086
1.66209003162,0.800054630925,-0.061980769774
1.59555298929,0.736484819968,-0.122583349349
1.52896359452,0.672902413981,-0.183158766556
1.46233743025,0.609322399406,-0.243692631437
1.39569013801,0.54575980029,-0.304170537433
1.32903741299,0.482229673485,-0.364578066017
1.26239499898,0.418747103814,-0.424900791351
1.1957786834,0.355327199217,-0.485124284961
1.12920429218,0.291985085869,-0.545234120442
1.06268768471,0.228735903272,-0.605215878166
0.99624474868,0.165594799332,-0.665055150016
0.929891394956,0.10257692541,-0.724737544136
0.863643552402,0.0396974313575,-0.784248689687
0.797517162694,-0.0230285394608,-0.843574241615
0.731528175107,-0.0855858551635,-0.902699885434
0.665692541292,-0.147959400358,-0.961611342007
0.600026210028,-0.210134081156,-1.02029437234
0.534545121971,-0.272094830198,-1.07873478237
0.469265204384,-0.333826611685,-1.13691842775
0.404202365858,-0.395314426414,-1.19483121869
0.339372491026,-0.456543316812,-1.25245912465
0.274791435271,-0.517498371978,-1.30978817923
0.210475019427,-0.578164732714,-1.36680448486
0.14643902448,-0.638527596564,-1.42349421761
0.0826991862624,-0.698572222836,-1.47984363193
0.0192711901536,-0.758283937621,-1.5358390654
-0.0438293342209,-0.817648138808,-1.59146694339
-0.106586818286,-0.876650301074,-1.64671378386
-0.16898575981,-0.935275980876,-1.70156620194
-0.231010728187,-0.993510821415,-1.75601091464
-0.292646369714,-1.05134055759,-1.81003474546
-0.35387741286,-1.10875102092,-1.86362462898
-0.41468867352,-1.16572814448,-1.91676761543
-0.475065060257,-1.22225796774,-1.96945087522
-0.534991579534,-1.27832664147,-2.02166170341
-0.594453340925,-1.33392043256,-2.0733875242
-0.653435562315,-1.3890257288,-2.12461589529
-0.711923575076,-1.44362904368,-2.17533451229
-0.769902829228,-1.49771702111,-2.225531213
-0.827358898578,-1.55127644013,-2.27519398167
-0.884277485838,-1.60429421954,-2.32431095324
-0.940644427719,-1.65675742258,-2.37287041744
-0.996445700003,-1.70865326146,-2.42086082293
-1.05166742258,-1.75996910195,-2.46827078131
