2.03379356,-0.01401771
2.03379356,-0.01401771
2.02999016,-0.01388681
2.02916825,-0.01663711
2.02073253,-0.01458346
2.02080359,-0.0152814
2.01917398,-0.01441689
2.02117405,-0.01521718
2.02117405,-0.01521718
2.03003535,-0.0201185
2.02782956,-0.02107063
2.02765736,-0.02295905
2.00506518,-0.0088808
2.02158428,-0.02004017
2.02368085,-0.01989889
2.03728489,-0.01502662
2.01706957,-0.0169174
2.02680554,-0.01504613
2.0310657,-0.01597569
2.01431743,-0.01443261
2.02603525,-0.01584027
2.02904083,-0.01743663
2.02904083,-0.01743663
2.03232603,-0.02300202
2.03897773,-0.01886658
2.02143224,-0.02042973
2.03370174,-0.01449816
2.02097477,-0.01419548
2.02161143,-0.01491198
2.01538556,-0.01266495
2.01892037,-0.01677317
2.02078822,-0.01634525
2.02078822,-0.01634525
2.00578556,-0.01602878
2.03147868,-0.0127517
2.02107967,-0.01748039
2.02076341,-0.01622401
2.02954223,-0.01946274
2.03180021,-0.01905944
2.03180021,-0.01905944
2.02166923,-0.0145906
2.01244736,-0.01579634
2.02770644,-0.012201
2.01461135,-0.01944406
2.03429942,-0.01335267
2.00245498,-0.01597054
2.00521754,-0.0161072
2.0284206,-0.01320945
2.01780101,-0.01856741
2.02943619,-0.01374061
2.02943619,-0.01374061
2.03828698,-0.01444438
2.02290288,-0.02164413
2.02263856,-0.01690436
2.02888436,-0.01625466
2.02888436,-0.01625466
2.01982227,-0.01689798
2.02192242,-0.01569191
2.01634559,-0.01914389
2.02214803,-0.01950986
2.02100504,-0.01596366
2.02370782,-0.01457445
2.03085484,-0.016497
2.03085484,-0.016497
2.04041963,-0.01772426
2.00532872,-0.01419478
2.02902915,-0.01409008
2.01491791,-0.01635953
2.0185284,-0.01756723
2.03932803,-0.02096519
2.02391588,-0.01628811
2.02730114,-0.01751847
2.01634344,-0.01579062
2.01634344,-0.01579062
2.01787368,-0.01572663
2.02019163,-0.01439123
2.02490638,-0.01420756
2.02351059,-0.01555208
2.01451138,-0.0142568
2.03368059,-0.01904304
2.03368059,-0.01904304
2.03368059,-0.01904304
2.02853182,-0.01688217
2.02749838,-0.01653205
2.03363074,-0.01766196
2.01075039,-0.01342164
2.02108423,-0.01516157
2.02439944,-0.01608365
2.02439944,-0.01608365
2.02299335,-0.01584478
2.03115026,-0.01659323
2.04116898,-0.0172605
2.01600355,-0.01663476
2.01855017,-0.01568282
2.02789547,-0.01652891
2.02789547,-0.01652891
2.01845414,-0.01629581
2.02487562,-0.01471722
2.00703204,-0.01389331
2.03468739,-0.0168727
2.03422095,-0.01629456
2.02607513,-0.02020869
2.02063205,-0.01691008
