2.92745657793,2.57628225931,2.22510794068
2.84791487401,2.50245788942,2.15700090483
2.76754123055,2.42774974442,2.08795825829
2.68637572558,2.35219724302,2.01801876046
2.60445797785,2.27583912697,1.94722027608
2.52182708659,2.19871340578,1.87559972496
2.43852157536,2.12085730637,1.80319303738
2.35457933993,2.04230722765,1.73003511536
2.2700376005,1.96309870022,1.65615979994
2.18493285818,1.88326635132,1.58159984446
2.09930085602,1.80284387504,1.50638689406
2.01317654441,1.72186400787,1.43055147134
1.92659405107,1.6403585097,1.35412296833
1.83958665553,1.55835815015,1.27712964476
1.75218676801,1.47589270035,1.19959863269
1.66442591285,1.39299093012,1.12155594739
1.57633471616,1.30968061042,1.04302650468
1.48794289778,1.22598852112,0.964034144457
1.39927926737,1.14194046392,0.88460166046
1.31037172448,1.05756128037,0.804750836258
1.22124726239,0.972874874806,0.72450248722
1.13193197582,0.887904242118,0.64387650842
1.04245107195,0.802671500118,0.56289192829
0.952828884989,0.717197926392,0.481566967796
0.863088893873,0.631503999396,0.399919104918
0.77325374304,0.545609443582,0.317965144125
0.683345266189,0.459533278348,0.235721290508
0.593384512863,0.37329387053,0.153203228196
0.503391777822,0.286908990206,0.07042620259
0.413386633128,0.200395869528,-0.0125948940712
0.323387962967,0.113771264293,-0.0958454343806
0.233414001199,0.0270515179615,-0.179310965276
0.143482371718,-0.0597473721734,-0.262977116065
0.0536101317004,-0.146609686991,-0.346829505682
-0.0361861821526,-0.233519916034,-0.430853649915
-0.125890504229,-0.320462686816,-0.515034869404
-0.21548718736,-0.407422693275,-0.59935819919
-0.304960946781,-0.494384623699,-0.683808300618
-0.394296800586,-0.581333088477,-0.768369376368
-0.483480006621,-0.668252547992,-0.853025089363
-0.572495995798,-0.755127241011,-0.937758486225
-0.661330301888,-0.841941113895,-1.0225519259
-0.749968487932,-0.92867775096,-1.10738701399
-0.838396069513,-1.01532030633,-1.19224454315
-0.926598435218,-1.10185143758,-1.27710443995
-1.01456076474,-1.18825324154,-1.36194571834
-1.10226794513,-1.27450719244,-1.44674643975
-1.18970448593,-1.3605940829,-1.53148367987
-1.27685443372,-1.44649396783,-1.61613350193
-1.36370128712,-1.53218611167,-1.70067093622
-1.45022791278,-1.61764893921,-1.78506996564
-1.5364164635,-1.70285999013,-1.86930351677
-1.62224829915,-1.78779587769,-1.95334345624
-1.70770391126,-1.87243225159,-2.03716059193
-1.79276285219,-1.95674376535,-2.12072467851
-1.8774036695,-2.04070404834,-2.20400442717
-1.96160384627,-2.1242856826,-2.28696751893
-2.04533974798,-2.20746018469,-2.36958062141
-2.12858657643,-2.29019799261,-2.45180940879
-2.21131833114,-2.37246845792,-2.53361858469
-2.29350777861,-2.45423984322,-2.61497190784
-2.37512642954,-2.535479325,-2.69583222046
-2.45614452443,-2.61615300187,-2.7761614793
-2.53653102735,-2.69622590833,-2.8559207893
-2.61625362811,-2.77566203394,-2.93507043977
-2.69527875267,-2.854424348,-3.01356994333
-2.77357158177,-2.9324748296,-3.09137807743
-2.85109607754,-3.00977450308,-3.16845292861
-2.9278150179,-3.08628347871,-3.24475193951
-3.0036900387,-3.16196099865,-3.32023195859
-3.07868168306,-3.23676548786,-3.39484929265
-3.1527494579,-3.31065461005,-3.46855976221
-3.22585189718,-3.38358532832,-3.54131875946
-3.29794663172,-3.45551397039,-3.61308130906
-3.36899046503,-3.52639629825,-3.68380213148
-3.43893945511,-3.59618758199,-3.75343570887
-3.50774900163,-3.66484267751,-3.82193635339
-3.57537393825,-3.73231610798,-3.88925827771
-3.64176862973,-3.79856214869,-3.95535566764
-3.70688707339,-3.86353491507,-4.02018275675
-3.77068300455,-3.92718845356,-4.08369390257
-3.83311000559,-3.98947683498,-4.14584366438
-3.89412161819,-4.05035425023,-4.20658688226
-3.95367145831,-4.10977510776,-4.26587875722
-4.01171333351,-4.16769413279,-4.32367493207
-4.06820136211,-4.22406646754,-4.37993157297
-4.12309009382,-4.27884777256,-4.43460545129
-4.17633463122,-4.3319943284,-4.48765402558
-4.22789075169,-4.38346313759,-4.53903552348
-4.27771502936,-4.43321202631,-4.58870902326
-4.32576495636,-4.48119974563,-4.63663453491
-4.37199906301,-4.52738607173,-4.68277308044
-4.41637703644,-4.57173190489,-4.72708677334
-4.45885983697,-4.61419936691,-4.76953889685
-4.49940981186,-4.65475189649,-4.81009398112
-4.5379908058,-4.69335434229,-4.84871787878
-4.57456826776,-4.72997305342,-4.88537783907
-4.60910935355,-4.76457596683,-4.92004258012
-4.64158302369,-4.79713269155,-4.95268235941
-4.6719601362,-4.82761458916,-4.98326904212
-4.70021353374,-4.85599485052,-5.0117761673
-4.72631812481,-4.88224856821,-5.0381790116
-4.75025095865,-4.90635280459,-5.06245465054
-4.77199129347,-4.92828665517,-5.08458201686
-4.79152065781,-4.94803130697,-5.10454195614
-4.80882290473,-4.96557009188,-5.12231727903
-4.82388425877,-4.98088853454,-5.13789281031
-4.83669335537,-4.99397439481,-5.15125543425
-4.84724127285,-5.00481770449,-5.16239413613
-4.85552155679,-5.01341079829,-5.17130003979
-4.86153023683,-5.01974833879,-5.17796644075
-4.86526583602,-5.02382733547,-5.18238883492
-4.86672937262,-5.02564715754,-5.18456494246
-4.86592435471,-5.02520954071,-5.18449472672
-4.86285676748,-5.02251858769,-5.1821804079
-4.85753505364,-5.01758076256,-5.17762647148
-4.84997008691,-5.01040487895,-5.17083967099
-4.84017513897,-5.00100208205,-5.16182902513
-4.82816584001,-4.98938582457,-5.15060580914
-4.81396013318,-4.97557183671,-5.13718354024
-4.79757822316,-4.95957809017,-5.12157795719
-4.77904251911,-4.94142475646,-5.10380699382
-4.75837757231,-4.9211341595,-5.0838907467
-4.73561000876,-4.89873072281,-5.06185143687
-4.71076845699,-4.87424091139,-5.03771336579
-4.68388347142,-4.84769316846,-5.01150286551
-4.65498745155,-4.81911784746,-4.98324824337
-4.62411455718,-4.78854713923,-4.95297972128
-4.59130062022,-4.75601499498,-4.92072936974
-4.556583053,-4.72155704502,-4.88653103703
-4.52000075382,-4.68521051369,-4.85042027357
-4.48159400965,-4.64701413079,-4.81243425193
-4.44140439661,-4.60700803964,-4.77261168267
-4.39947467837,-4.56523370236,-4.73099272636
-4.35584870274,-4.52173380242,-4.68761890211
-4.31057129701,-4.47655214498,-4.64253299296
-4.26368816205,-4.42973355527,-4.59577894849
-4.21524576577,-4.38132377537,-4.54740178496
